mfc/s,num_threads,vector_size
10.8531, 1, 50000
12.6777, 2, 50000
12.8604, 3, 50000
13.4338, 4, 50000
12.4534, 5, 50000
12.3, 6, 50000
13.4123, 7, 50000
11.2207, 8, 50000
10.5597, 9, 50000
11.292, 10, 50000
10.8864, 11, 50000
3.9194, 12, 50000
9.82687, 13, 50000
10.0198, 14, 50000
7.04026, 15, 50000
10.9478, 16, 50000
18.965, 1, 100000
22.8361, 2, 100000
24.7335, 3, 100000
24.8522, 4, 100000
23.1973, 5, 100000
23.3809, 6, 100000
19.8726, 7, 100000
17.615, 8, 100000
22.6658, 9, 100000
20.2878, 10, 100000
21.0167, 11, 100000
19.3161, 12, 100000
13.3246, 13, 100000
17.4974, 14, 100000
18.9685, 15, 100000
17.8991, 16, 100000
22.6181, 1, 150000
30.5381, 2, 150000
34.5153, 3, 150000
33.9675, 4, 150000
33.8596, 5, 150000
34.436, 6, 150000
31.8345, 7, 150000
32.4402, 8, 150000
31.7927, 9, 150000
30.4686, 10, 150000
31.186, 11, 150000
29.493, 12, 150000
27.6038, 13, 150000
27.7781, 14, 150000
29.1717, 15, 150000
25.5449, 16, 150000
25.7335, 1, 200000
35.9579, 2, 200000
41.1771, 3, 200000
42.4267, 4, 200000
43.1979, 5, 200000
41.0844, 6, 200000
41.9913, 7, 200000
42.5883, 8, 200000
37.9575, 9, 200000
43.7727, 10, 200000
38.9624, 11, 200000
41.2541, 12, 200000
38.2483, 13, 200000
38.4252, 14, 200000
22.0318, 15, 200000
35.0445, 16, 200000
28.2201, 1, 250000
40.3035, 2, 250000
47.9459, 3, 250000
51.8558, 4, 250000
56.245, 5, 250000
48.5137, 6, 250000
52.0282, 7, 250000
51.7151, 8, 250000
45.5962, 9, 250000
52.476, 10, 250000
51.1775, 11, 250000
19.7863, 12, 250000
30.4217, 13, 250000
19.3736, 14, 250000
19.0723, 15, 250000
45.8715, 16, 250000
29.985, 1, 300000
44.1506, 2, 300000
55.7309, 3, 300000
54.5754, 4, 300000
61.1385, 5, 300000
60.1075, 6, 300000
59.3142, 7, 300000
57.9831, 8, 300000
54.5045, 9, 300000
63.5597, 10, 300000
59.3114, 11, 300000
52.5866, 12, 300000
38.4317, 13, 300000
54.744, 14, 300000
48.7559, 15, 300000
16.8048, 16, 300000
30.0458, 1, 350000
47.8599, 2, 350000
57.6888, 3, 350000
61.9909, 4, 350000
64.1275, 5, 350000
67.594, 6, 350000
56.8268, 7, 350000
44.2304, 8, 350000
72.5407, 9, 350000
53.6984, 10, 350000
53.491, 11, 350000
20.4415, 12, 350000
66.3866, 13, 350000
58.3422, 14, 350000
60.5438, 15, 350000
26.3854, 16, 350000
31.3452, 1, 400000
50.4669, 2, 400000
62.392, 3, 400000
67.4298, 4, 400000
75.7163, 5, 400000
68.0755, 6, 400000
73.3014, 7, 400000
71.8018, 8, 400000
64.662, 9, 400000
68.5148, 10, 400000
71.2862, 11, 400000
67.6364, 12, 400000
68.8353, 13, 400000
30.9377, 14, 400000
30.862, 15, 400000
68.0148, 16, 400000
32.6089, 1, 450000
52.3924, 2, 450000
65.028, 3, 450000
71.4397, 4, 450000
81.8312, 5, 450000
82.3705, 6, 450000
80.8047, 7, 450000
75.667, 8, 450000
85.1808, 9, 450000
76.1923, 10, 450000
84.1441, 11, 450000
52.1492, 12, 450000
73.6848, 13, 450000
72.0919, 14, 450000
87.9227, 15, 450000
74.676, 16, 450000
34.5301, 1, 500000
53.1908, 2, 500000
69.8236, 3, 500000
75.3802, 4, 500000
85.2952, 5, 500000
78.5303, 6, 500000
85.7485, 7, 500000
86.1324, 8, 500000
90.2389, 9, 500000
94.0385, 10, 500000
91.9118, 11, 500000
93.7023, 12, 500000
38.0892, 13, 500000
39.866, 14, 500000
61.0951, 15, 500000
79.3654, 16, 500000
35.5576, 1, 550000
56.8656, 2, 550000
69.831, 3, 550000
84.7054, 4, 550000
89.3304, 5, 550000
87.5372, 6, 550000
92.3449, 7, 550000
96.4893, 8, 550000
40.9288, 9, 550000
95.0737, 10, 550000
94.4044, 11, 550000
70.7129, 12, 550000
41.2478, 13, 550000
