mfc/s,num_threads,vector_size
35.1663, 1, 100000
61.2999, 2, 100000
90.1417, 3, 100000
113.022, 4, 100000
142.773, 5, 100000
176.101, 6, 100000
173.671, 7, 100000
189.409, 8, 100000
222.873, 9, 100000
15.9154, 10, 100000
225.314, 11, 100000
229.734, 12, 100000
228.853, 13, 100000
194.546, 14, 100000
214.462, 15, 100000
199.39, 16, 100000
36.1433, 1, 200000
77.3453, 2, 200000
104.06, 3, 200000
143.741, 4, 200000
203.476, 5, 200000
205.047, 6, 200000
223.755, 7, 200000
245.163, 8, 200000
248.088, 9, 200000
250.011, 10, 200000
302.017, 11, 200000
293.133, 12, 200000
314.822, 13, 200000
343.872, 14, 200000
296.889, 15, 200000
318.368, 16, 200000
40.4601, 1, 300000
73.0275, 2, 300000
110.756, 3, 300000
150.313, 4, 300000
186.419, 5, 300000
229.386, 6, 300000
192.341, 7, 300000
275.279, 8, 300000
25.0161, 9, 300000
280.73, 10, 300000
293.132, 11, 300000
335.912, 12, 300000
333.924, 13, 300000
321.102, 14, 300000
456.214, 15, 300000
410.104, 16, 300000
40.4227, 1, 400000
80.8953, 2, 400000
113.114, 3, 400000
162.838, 4, 400000
181.595, 5, 400000
236.387, 6, 400000
259.715, 7, 400000
281.465, 8, 400000
271.558, 9, 400000
294.759, 10, 400000
332.403, 11, 400000
361.452, 12, 400000
404.794, 13, 400000
33.3658, 14, 400000
406.425, 15, 400000
418.106, 16, 400000
36.3625, 1, 500000
79.3132, 2, 500000
114.454, 3, 500000
154.01, 4, 500000
190.409, 5, 500000
238.397, 6, 500000
274.552, 7, 500000
280.793, 8, 500000
325.805, 9, 500000
318.57, 10, 500000
386.746, 11, 500000
387.304, 12, 500000
434.432, 13, 500000
346.632, 14, 500000
484.043, 15, 500000
572.038, 16, 500000
41.3605, 1, 600000
74.44, 2, 600000
133.648, 3, 600000
154.214, 4, 600000
193.376, 5, 600000
236.995, 6, 600000
285.368, 7, 600000
325.118, 8, 600000
286.403, 9, 600000
333.127, 10, 600000
441.708, 11, 600000
369.739, 12, 600000
462.049, 13, 600000
468.385, 14, 600000
638.201, 15, 600000
579.929, 16, 600000
39.7283, 1, 700000
81.6865, 2, 700000
132.589, 3, 700000
164.418, 4, 700000
193.449, 5, 700000
247.613, 6, 700000
270.004, 7, 700000
337.148, 8, 700000
276.677, 9, 700000
326.532, 10, 700000
408.496, 11, 700000
381.126, 12, 700000
480.154, 13, 700000
519.639, 14, 700000
58.377, 15, 700000
496.382, 16, 700000
43.2549, 1, 800000
80.6724, 2, 800000
120.19, 3, 800000
164.38, 4, 800000
210.717, 5, 800000
261.018, 6, 800000
273.835, 7, 800000
349.606, 8, 800000
350.944, 9, 800000
331.987, 10, 800000
356.451, 11, 800000
504.194, 12, 800000
495.413, 13, 800000
571.647, 14, 800000
518.254, 15, 800000
485.646, 16, 800000
42.3153, 1, 900000
80.9526, 2, 900000
121.694, 3, 900000
164.506, 4, 900000
204.533, 5, 900000
238.631, 6, 900000
295.858, 7, 900000
318.339, 8, 900000
298.747, 9, 900000
371.746, 10, 900000
397.958, 11, 900000
415.478, 12, 900000
449.594, 13, 900000
564.865, 14, 900000
522.096, 15, 900000
635.441, 16, 900000
42.8093, 1, 1000000
77.6184, 2, 1000000
120.865, 3, 1000000
164.466, 4, 1000000
214.281, 5, 1000000
274.633, 6, 1000000
280.766, 7, 1000000
355.393, 8, 1000000
300.398, 9, 1000000
349.141, 10, 1000000
379.829, 11, 1000000
479.317, 12, 1000000
534.898, 13, 1000000
501.044, 14, 1000000
652.142, 15, 1000000
567.751, 16, 1000000
